SUSA,SUSB,SUSC
-0.8983685549624059,0.15629981333621573,-0.8595778018503161
0.46822979124794917,-0.2558463315157823,-0.5699893294414762
1.0050252697135282,1.493852122895102,0.8619847303091158
0.36410725828637636,0.34495249891568014,0.8619847303091158
-0.08415032659280967,-0.16378249946377013,-0.5699893294414762
0.188701009442369,-0.483864812263756,-0.5699893294414762
1.1084159960155988,1.493852122895102,-0.2804008570326363
0.3371974730596547,0.665034811715666,-0.5699893294414762
0.07381738133087155,-0.13335642410255488,-0.28228440852355413
0.9366649911645601,0.2922544620321773,-0.5699893294414762
-0.5663079173533762,0.8930532924636396,-0.45620929885341316
-0.5157024043407546,-1.5407006041911657,-0.2804008570326363
1.0821096057804895,0.8841135726563457,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
-0.5259629116582913,-0.483864812263756,-0.5699893294414762
1.2336323138904666,1.1737698100951164,-0.2804008570326363
-0.3175078780101129,-0.9925998106432063,0.8619847303091158
0.4816650117163124,-0.483864812263756,0.8619847303091158
0.4816650117163124,0.665034811715666,0.8619847303091158
0.1789169902517161,-0.16378249946377013,0.8619847303091158
-0.4215276038124612,-0.7645813298952326,-0.5699893294414762
0.6167262548652348,-0.16378249946377013,-0.5699893294414762
-0.1867969319279863,0.8536874972951305,-2.0019633891920683
0.4816650117163124,0.665034811715666,-0.5699893294414762
0.06031721206384802,-0.16378249946377013,-0.2804008570326363
0.7494781075333765,1.493852122895102,0.8619847303091158
-1.907736496864851,-1.6854624731266807,-0.5699893294414762
0.4816650117163124,-0.16378249946377013,-0.5699893294414762
0.4816650117163124,0.665034811715666,-0.5699893294414762
-1.0865303430708622,-0.9925998106432063,-0.5699893294414762
-1.0799685278027575,-0.16378249946377013,0.8619847303091158
0.12125285805401244,-0.483864812263756,-0.745797771262253
-1.0799685278027575,-0.8039471250637418,0.8619847303091158
0.0343885455116565,-0.16378249946377013,0.05809347952343144
0.6167262548652348,-0.16378249946377013,0.8619847303091158
-0.9786182953906952,-1.3653801603266948,0.8619847303091158
-0.5565888469613837,-0.9925998106432063,-0.5699893294414762
-1.3247202193412346,0.665034811715666,0.8619847303091158
-0.5565888469613837,-0.9925998106432063,0.8619847303091158
-2.133802983140375,-0.9925998106432063,-2.0019633891920683
-1.038433662837693,-0.7645813298952326,-2.0019633891920683
0.1789169902517161,-0.16378249946377013,0.8619847303091158
1.5199188703940083,-0.16378249946377013,0.8619847303091158
-0.8522816989726607,-0.9925998106432063,0.8619847303091158
0.6497100908707456,1.493852122895102,0.8619847303091158
-0.11106011181953133,0.5336051844951446,-2.340457725748136
-1.462510312227491,-0.7118832930117298,0.8619847303091158
-0.1784374360396198,-0.07742418562711044,0.8619847303091158
-2.4309089419139362,-3.158969431381529,0.8619847303091158
-0.2864663606635387,-0.16378249946377013,0.8619847303091158
1.214083698353319,1.493852122895102,0.8619847303091158
0.7642809440979857,0.8930532924636396,-0.5699893294414762
0.6167262548652348,-0.9925998106432063,0.8619847303091158
-1.0799685278027575,-0.8039471250637418,0.8619847303091158
0.4816650117163124,-0.16378249946377013,-0.5699893294414762
1.365606406463296,1.493852122895102,0.8619847303091158
0.4816650117163124,0.665034811715666,-0.5699893294414762
-0.4215276038124612,-0.9925998106432063,0.8619847303091158
-0.10792424856019779,1.493852122895102,-0.45620929885341316
0.4816650117163124,-0.483864812263756,-0.5699893294414762
-1.0460922272826245,0.43701633096769227,0.23390192134420823
-1.5727068959678525,-0.9925998106432063,0.05809347952343144
-0.4246147543885543,0.665034811715666,0.5723962579002759
-1.1224041852705056,-1.8214171218226423,0.8619847303091158
-1.199488521337467,-0.16378249946377013,-2.0019633891920683
-0.5387879624870396,0.665034811715666,0.8619847303091158
0.7759075274201434,0.34495249891568014,-0.5699893294414762
0.6167262548652348,-0.16378249946377013,0.8619847303091158
-0.08415032659280967,-0.7645813298952326,0.05809347952343144
-1.84253198751034,-0.483864812263756,0.8619847303091158
0.04986889179818074,-0.7118832930117298,-1.1980721384063837
-0.7010563856180412,0.34495249891568014,-0.5699893294414762
-1.15811687101335,-0.9925998106432063,0.8619847303091158
-0.09399525186686446,0.3843182940841895,0.8619847303091158
0.044153141858151126,-0.7645813298952326,0.34768195193227125
-0.9873429421215831,-0.9925998106432063,0.05809347952343144
-1.5531582804307051,-1.8214171218226423,-0.5699893294414762
0.1953784552127705,0.665034811715666,-0.5699893294414762
-1.533907059648915,-1.8214171218226423,0.8619847303091158
0.31969398334066823,-0.16378249946377013,0.8619847303091158
1.3848576272450859,0.9851171245156518,0.34768195193227125
0.4816650117163124,-0.16378249946377013,0.05809347952343144
-0.10061179155386411,-0.16378249946377013,0.05809347952343144
-0.3744402035483145,-0.7645813298952326,-0.2804008570326363
-0.2549242554845766,-0.16378249946377013,0.05809347952343144
-1.1224041852705056,-1.8214171218226423,-1.3738805802271608
-1.1224041852705056,-1.8214171218226423,-0.5699893294414762
-0.2864663606635387,0.665034811715666,0.8619847303091158
0.4816650117163124,0.665034811715666,-0.5699893294414762
0.6271745751309021,-0.3391029433282411,-1.1980721384063837
0.5116619475191272,-0.16378249946377013,0.8619847303091158
-0.9873429421215831,-0.9925998106432063,-0.5699893294414762
-0.9708814771605287,-0.9925998106432063,-0.5699893294414762
0.23170476032699255,1.493852122895102,0.8619847303091158
0.4816650117163124,-0.16378249946377013,0.8619847303091158
-0.3520665306156945,0.1169340181677064,-0.5699893294414762
-1.5440391552985622,-0.2558463315157823,-2.0019633891920683
1.5199188703940083,0.665034811715666,-0.5699893294414762
-1.1224041852705056,-1.8214171218226423,-0.5699893294414762
0.8218320447566994,0.43701633096769227,0.5723962579002759
-0.5758400677431735,-0.9925998106432063,-0.5699893294414762
-1.4211841878578757,-1.5933986410746686,-1.1980721384063837
-1.9705380612059435,-0.9925998106432063,0.05809347952343144
-2.358970757566968,-2.650234433002079,-2.0019633891920683
0.03340742683712637,0.0642359812842036,0.8619847303091158
0.11613336282535096,0.378612775868837,0
0.6167262548652348,1.493852122895102,0.8619847303091158
0.4816650117163124,0.665034811715666,0.8619847303091158
0.4816650117163124,0.9851171245156518,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
0.4816650117163124,0.3843182940841895,0.8619847303091158
0.349690919143483,-0.16378249946377013,0.8619847303091158
1.5199188703940083,0.34495249891568014,0.8619847303091158
0.4816650117163124,-0.16378249946377013,-0.5699893294414762
0.1761272344309805,-0.7118832930117298,-1.3738805802271608
0.1761272344309805,-0.7118832930117298,-1.3738805802271608
0.32735254778559986,-0.9925998106432063,-0.5699893294414762
0.175829839675623,0.15629981333621573,0.05809347952343144
0.35903647574095526,-0.16378249946377013,0.8619847303091158
0.047823765980019695,-0.7645813298952326,0.05809347952343144
-0.6695142804390792,-0.483864812263756,-0.5699893294414762
-0.7816762897047029,-0.483864812263756,0.8619847303091158
-0.10648869795069278,-0.9925998106432063,0.8619847303091158
0.32735254778559986,-0.16378249946377013,0.5723962579002759
-0.23846279052352215,-0.9925998106432063,-1.3738805802271608
0.1730400838548874,-0.9925998106432063,-1.3738805802271608
-0.5565888469613837,-0.16378249946377013,-0.5699893294414762
-2.92247027139641,-1.457443992378707,-0.5699893294414762
-0.07988491296022611,-0.16378249946377013,0.8619847303091158
-0.5954594140608553,-1.3126821234431922,-0.8595778018503161
-0.08694008241354528,-1.0846636426952183,-1.888183358604005
-0.6005890966494373,-0.7645813298952326,-0.5699893294414762
-0.9873429421215831,-0.9925998106432063,-0.5699893294414762
0.4816650117163124,-0.16378249946377013,0.05809347952343144
0.8818335141433067,0.665034811715666,0.8619847303091158
1.5199188703940083,-0.16378249946377013,0.8619847303091158
-0.9873429421215831,-0.7645813298952326,-0.5699893294414762
-0.5179915723291024,-1.8214171218226423,-1.3738805802271608
0.4816650117163124,-0.16378249946377013,-2.0019633891920683
-0.7850269080508543,-1.8214171218226423,-0.5699893294414762
-0.11045671682791888,-0.9925998106432063,-2.0019633891920683
-0.1300053323650664,-1.8214171218226423,-0.5699893294414762
0.4816650117163124,-0.483864812263756,0.8619847303091158
-0.0994335284973736,-0.483864812263756,-0.5699893294414762
-0.5149044217530093,-0.7645813298952326,-0.5699893294414762
-1.1153490158171864,-1.8214171218226423,-2.0019633891920683
-2.227912834870008,-0.9925998106432063,-2.0019633891920683
-0.08694008241354528,-0.16378249946377013,0.8619847303091158
1.03101888506438,1.1737698100951164,0.8619847303091158
-0.0994335284973736,-0.16378249946377013,0.8619847303091158
0.4816650117163124,0.665034811715666,0.8619847303091158
-0.3622034505865418,-0.16378249946377013,-0.5699893294414762
0.4816650117163124,-0.16378249946377013,-0.055686551064631606
-1.1224041852705056,-2.650234433002079,-0.5699893294414762
0.045034010159284085,-0.16378249946377013,-0.5699893294414762
-0.0994335284973736,-0.9925998106432063,0.8619847303091158
-0.2932087552326005,0.34495249891568014,0.05809347952343144
0.067372381517167207,-0.9925998106432063,-1.6634690526360005
0.1550488296465855,-0.5365628491472588,0.05809347952343144
-0.09491142174273427,-0.7645813298952326,-0.5699893294414762
0.4816650117163124,-0.7645813298952326,-0.5699893294414762
0.4816650117163124,-0.44449901709524675,-0.8595778018503161
-0.8168817881140737,-0.7118832930117298,0.5723962579002759
0.0285725451982297,-0.16378249946377013,0.8619847303091158
-0.4215276038124612,-0.9925998106432063,-0.5699893294414762
-0.36250084534189936,-0.483864812263756,-0.5699893294414762
0.175829839675623,-0.9925998106432063,0.8619847303091158
-0.4215276038124612,-0.16378249946377013,-0.5699893294414762
0.6167262548652348,-0.9925998106432063,0.8619847303091158
-0.8553688495487537,-0.9925998106432063,-2.0019633891920683
-1.6882195235796276,-2.650234433002079,-0.5699893294414762
0.4816650117163124,0.0642359812842036,0.8619847303091158
0.0285725451982297,-0.16378249946377013,0.8619847303091158
-1.4252131128185037,-1.8214171218226423,-3.43393744894266
1.1352750995386838,0.9457513293471427,0.8619847303091158
-2.6330965643167756,-1.8214171218226423,-4.865911508693252
-1.7231615542189402,-1.5933986410746686,-0.5699893294414762
-0.5565888469613837,0.15629981333621573,-0.5699893294414762
0.023074737073756114,-0.16378249946377013,-0.5699893294414762
0.16538151940995577,0.1169340181677064,-0.8595778018503161
-0.22997266489165674,-0.7118832930117298,-0.5699893294414762
1.3848576272450859,0.665034811715666,0.8619847303091158
-0.9347272411608043,-0.16378249946377013,-0.2804008570326363
-0.4215276038124612,0.15629981333621573,0.8619847303091158
-0.4215276038124612,-0.483864812263756,-0.5699893294414762
1.3683961622840315,1.493852122895102,0.8619847303091158
-0.20627949389158423,0.09466205664541885,0.8619847303091158
0.5799715443644583,1.493852122895102,0.5723962579002759
0.36410725828637636,-0.16378249946377013,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
1.1796150698138606,1.493852122895102,0.8619847303091158
1.3683961622840315,0.39765053579918297,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
1.5199188703940083,1.493852122895102,0.5723962579002759
-0.1922915601352453,0.932419087632149,0.8619847303091158
-1.8832803832962088,1.493852122895102,0.8619847303091158
0.4985583317956839,0.0642359812842036,-0.5699893294414762
1.3683961622840315,1.493852122895102,0.8619847303091158
0.03298050738000295,1.493852122895102,0.8619847303091158
0.778697283240879,1.493852122895102,0.8619847303091158
0.33260045468215105,0.665034811715666,0.05809347952343144
0.7973804106057933,1.493852122895102,-0.39418088762069936
0.10535948650983364,0.024870186115694304,0.5723962579002759
-0.3055195948052066,0.8536874972951305,0.8619847303091158
-2.4226833360347957,-0.21648053634727296,0.8619847303091158
-0.23635271590670076,0.15629981333621573,-1.0842921078183207
-0.5690235231553452,0.3843182940841895,-0.5699893294414762
1.0985710707415441,0.665034811715666,-0.5699893294414762
0.6833622706665291,0.7044006068841753,0.8619847303091158
0.797948504022669,1.493852122895102,0.8619847303091158
-2.994783188693704,-1.5013348090226564,-4.865911508693252
0.25006102127871466,-0.17711474117876363,0.5723962579002759
0.5251621167861507,1.493852122895102,0.8619847303091158
-2.5917642582826534,-0.07171866741175809,0.8619847303091158
-3.219198373517617,-0.7645813298952326,0.8619847303091158
1.3683961622840315,1.2131356052636255,0.8619847303091158
1.064983839744421,0.15629981333621573,0.8619847303091158
1.3848576272450859,0.0642359812842036,-0.5699893294414762
0.6311425940081281,0.665034811715666,-0.055686551064631606
1.5199188703940083,1.493852122895102,0.8619847303091158
-0.04983384572201181,1.493852122895102,0.8619847303091158
-1.105816865427389,1.493852122895102,0.5723962579002759
0.35849381965960575,-0.16378249946377013,0.8619847303091158
1.5199188703940083,1.2131356052636255,-1.4876606108152235
-0.2864663606635387,1.493852122895102,-0.5699893294414762
1.2528835346722564,0.7044006068841753,0.34768195193227125
0.9702522221616834,1.493852122895102,0.8619847303091158
0.6522363789214229,1.493852122895102,0.8619847303091158
0.18863606064370864,-0.7645813298952326,0.8619847303091158
0.5104019809456389,0.8930532924636396,0.8619847303091158
1.3879447778211789,0.665034811715666,0.8619847303091158
0.4816650117163124,0.665034811715666,-0.5699893294414762
1.2125385289771715,0.43701633096769227,0.05809347952343144
0.9299225965954985,0.3843182940841895,0.8619847303091158
0.188701009442369,-0.16378249946377013,-0.5699893294414762
0.07780532165393463,1.493852122895102,-2.0019633891920683
1.4728314701298617,1.493852122895102,0.8619847303091158
0.06352254992806555,-0.12441670429526086,0.05809347952343144
-0.054153390789994885,-0.9925998106432063,-1.1491662742591557
1.5199188703940083,-0.20314829463227946,0.8619847303091158
1.3683961622840315,1.493852122895102,-0.5699893294414762
1.5199188703940083,1.493852122895102,0.8619847303091158
-0.19903395470430707,0.0642359812842036,0.8619847303091158
1.077477285828249,0.1036017764527129,0.5723962579002759
0.6969131216371892,1.493852122895102,0.8619847303091158
1.240390088588428,0.5729709796636538,0.8619847303091158
-0.7081115550713606,0.3843182940841895,-0.5699893294414762
-0.06452138212810195,0.665034811715666,0.8619847303091158
1.5199188703940083,0.3055867037471709,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
-2.861047912899597,-0.44449901709524675,0.8619847303091158
-1.3580877855472533,-0.6198194609597176,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
-0.6707466749309692,0.43701633096769227,0.05809347952343144
-0.39153066800964637,0.1169340181677064,-0.5699893294414762
-0.46781702148886256,1.493852122895102,-0.5699893294414762
1.5199188703940083,1.493852122895102,0.8619847303091158
0.08359735780626604,0.0642359812842036,-0.8595778018503161
-0.39058889362511146,0.8536874972951305,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
0.6167262548652348,0.665034811715666,-0.2804008570326363
0.5737618510263197,1.493852122895102,0.8619847303091158
1.5199188703940083,1.493852122895102,0.8619847303091158
1.1239965926755202,1.493852122895102,0.8619847303091158
-1.13886565023156,-0.9925998106432063,-1.7123749167832285
1.5199188703940083,1.493852122895102,0.8619847303091158
0.2024336246660897,-0.16378249946377013,-2.454237756336199
1.2168734541740545,1.493852122895102,0.8619847303091158
